Episode,ClassId,SurvivalTime,DamageTaken,AvgDistance,IsWin,SkillId,CastCount,HitCount,TotalDamage,ChargeAttempt,ChargeSuccess,CcAttempt,CcSuccess
703,0,32.24,215.00,5.26,0,2,11,2,20.00,0,0,0,0
703,0,32.24,215.00,5.26,0,1,40,1,20.00,0,0,0,0
703,0,32.24,215.00,5.26,0,6,4,1,50.00,4,3,4,1
703,0,32.24,215.00,5.26,0,3,6,0,0.00,6,6,6,0
703,1,32.22,90.00,5.26,1,8,6,0,0.00,0,0,0,0
703,1,32.22,90.00,5.26,1,12,3,2,120.00,3,3,3,2
703,1,32.22,90.00,5.26,1,9,5,0,0.00,5,5,5,0
703,1,32.22,90.00,5.26,1,7,23,7,35.00,0,0,0,0
704,0,19.72,110.00,3.49,1,1,25,2,40.00,0,0,0,0
704,0,19.72,110.00,3.49,1,2,7,1,10.00,0,0,0,0
704,0,19.72,110.00,3.49,1,3,4,2,60.00,4,4,4,2
704,0,19.72,110.00,3.49,1,6,3,1,50.00,3,3,3,1
704,1,19.72,210.00,3.49,0,8,4,0,0.00,0,0,0,0
704,1,19.72,210.00,3.49,0,12,2,1,60.00,2,1,2,1
704,1,19.72,210.00,3.49,0,7,12,10,50.00,0,0,0,0
704,1,19.72,210.00,3.49,0,9,3,0,0.00,3,3,3,0
705,0,25.92,170.00,4.26,1,2,10,2,20.00,0,0,0,0
705,0,25.92,170.00,4.26,1,1,32,2,40.00,0,0,0,0
705,0,25.92,170.00,4.26,1,6,4,2,100.00,4,4,4,2
705,0,25.92,170.00,4.26,1,3,4,1,30.00,4,3,4,1
705,1,25.92,200.00,4.26,0,8,5,0,0.00,0,0,0,0
705,1,25.92,200.00,4.26,0,7,19,10,50.00,0,0,0,0
705,1,25.92,200.00,4.26,0,12,2,2,120.00,2,2,2,2
705,1,25.92,200.00,4.26,0,9,4,0,0.00,4,4,4,0
706,0,32.12,150.00,4.20,1,1,38,4,80.00,0,0,0,0
706,0,32.12,150.00,4.20,1,2,11,2,20.00,0,0,0,0
706,0,32.12,150.00,4.20,1,3,5,1,30.00,5,5,5,1
706,0,32.12,150.00,4.20,1,6,4,1,50.00,4,3,4,1
706,1,32.12,200.00,4.20,0,9,5,1,30.00,5,5,5,1
706,1,32.12,200.00,4.20,0,7,22,12,60.00,0,0,0,0
706,1,32.12,200.00,4.20,0,8,6,0,0.00,0,0,0,0
706,1,32.12,200.00,4.20,0,12,3,1,60.00,3,1,3,1
707,0,35.14,240.00,5.58,0,6,5,1,50.00,5,5,5,1
707,0,35.14,240.00,5.58,0,1,40,3,60.00,0,0,0,0
707,0,35.14,240.00,5.58,0,2,13,2,20.00,0,0,0,0
707,0,35.14,240.00,5.58,0,3,6,0,0.00,6,6,6,0
707,1,35.12,130.00,5.59,1,12,3,2,120.00,3,3,3,2
707,1,35.12,130.00,5.59,1,7,26,12,60.00,0,0,0,0
707,1,35.12,130.00,5.59,1,8,6,0,0.00,0,0,0,0
707,1,35.12,130.00,5.59,1,9,5,0,0.00,5,5,5,0
708,0,35.94,230.00,5.43,0,2,12,1,10.00,0,0,0,0
708,0,35.94,230.00,5.43,0,1,42,0,0.00,0,0,0,0
708,0,35.94,230.00,5.43,0,3,7,0,0.00,7,7,7,0
708,0,35.94,230.00,5.43,0,6,5,0,0.00,5,5,5,0
708,1,35.92,10.00,5.43,1,8,7,0,0.00,0,0,0,0
708,1,35.92,10.00,5.43,1,7,29,10,50.00,0,0,0,0
708,1,35.92,10.00,5.43,1,12,3,2,120.00,3,3,3,2
708,1,35.92,10.00,5.43,1,9,6,0,0.00,6,6,6,0
709,0,39.82,200.00,7.75,0,2,15,1,10.00,0,0,0,0
709,0,39.82,200.00,7.75,0,1,50,2,40.00,0,0,0,0
709,0,39.82,200.00,7.75,0,6,5,0,0.00,5,5,5,0
709,0,39.82,200.00,7.75,0,3,8,0,0.00,8,8,8,0
709,1,39.82,50.00,7.75,1,9,7,0,0.00,7,7,7,0
709,1,39.82,50.00,7.75,1,7,30,3,15.00,0,0,0,0
709,1,39.82,50.00,7.75,1,8,7,0,0.00,0,0,0,0
709,1,39.82,50.00,7.75,1,12,3,3,180.00,3,3,3,3
710,0,16.60,70.00,3.14,1,1,21,2,40.00,0,0,0,0
710,0,16.60,70.00,3.14,1,2,6,3,30.00,0,0,0,0
710,0,16.60,70.00,3.14,1,6,3,1,50.00,3,3,3,1
710,0,16.60,70.00,3.14,1,3,3,1,30.00,3,3,3,1
710,1,16.60,200.00,3.14,0,7,12,8,40.00,0,0,0,0
710,1,16.60,200.00,3.14,0,8,3,0,0.00,0,0,0,0
710,1,16.60,200.00,3.14,0,9,4,1,30.00,4,4,4,1
710,1,16.60,200.00,3.14,0,12,1,0,0.00,1,1,1,0
711,0,30.60,145.00,5.14,1,6,4,2,100.00,4,4,4,2
711,0,30.60,145.00,5.14,1,2,11,0,0.00,0,0,0,0
711,0,30.60,145.00,5.14,1,3,6,1,30.00,6,5,6,1
711,0,30.60,145.00,5.14,1,1,34,3,60.00,0,0,0,0
711,1,30.60,200.00,5.14,0,7,23,11,55.00,0,0,0,0
711,1,30.60,200.00,5.14,0,8,6,0,0.00,0,0,0,0
711,1,30.60,200.00,5.14,0,9,5,1,30.00,5,5,5,1
711,1,30.60,200.00,5.14,0,12,2,1,60.00,2,1,2,1
712,0,18.42,75.00,2.41,1,1,24,4,80.00,0,0,0,0
712,0,18.42,75.00,2.41,1,2,7,3,30.00,0,0,0,0
712,0,18.42,75.00,2.41,1,3,3,1,30.00,3,3,3,1
712,0,18.42,75.00,2.41,1,6,2,1,50.00,2,2,2,1
712,1,18.42,210.00,2.41,0,8,4,0,0.00,0,0,0,0
712,1,18.42,210.00,2.41,0,9,3,1,30.00,3,3,3,1
712,1,18.42,210.00,2.41,0,7,13,9,45.00,0,0,0,0
712,1,18.42,210.00,2.41,0,12,1,0,0.00,1,1,1,0
713,0,36.34,240.00,4.33,0,1,43,1,20.00,0,0,0,0
713,0,36.34,240.00,4.33,0,2,13,0,0.00,0,0,0,0
713,0,36.34,240.00,4.33,0,3,6,0,0.00,6,6,6,0
713,0,36.34,240.00,4.33,0,6,5,1,50.00,5,5,5,1
713,1,36.32,70.00,4.33,1,7,25,12,60.00,0,0,0,0
713,1,36.32,70.00,4.33,1,9,7,0,0.00,7,7,7,0
713,1,36.32,70.00,4.33,1,8,7,0,0.00,0,0,0,0
713,1,36.32,70.00,4.33,1,12,3,2,120.00,3,3,3,2
714,0,16.40,120.00,3.12,1,2,6,3,30.00,0,0,0,0
714,0,16.40,120.00,3.12,1,6,3,1,50.00,3,3,3,1
714,0,16.40,120.00,3.12,1,1,19,4,80.00,0,0,0,0
714,0,16.40,120.00,3.12,1,3,3,0,0.00,3,3,3,0
714,1,16.40,210.00,3.12,0,8,3,0,0.00,0,0,0,0
714,1,16.40,210.00,3.12,0,7,12,6,30.00,0,0,0,0
714,1,16.40,210.00,3.12,0,12,1,1,60.00,1,1,1,1
714,1,16.40,210.00,3.12,0,9,2,1,30.00,2,2,2,1
715,0,34.64,210.00,5.71,0,2,12,1,10.00,0,0,0,0
715,0,34.64,210.00,5.71,0,3,6,0,0.00,6,6,6,0
715,0,34.64,210.00,5.71,0,1,44,1,20.00,0,0,0,0
715,0,34.64,210.00,5.71,0,6,4,1,50.00,4,4,4,1
715,1,34.62,80.00,5.71,1,7,24,6,30.00,0,0,0,0
715,1,34.62,80.00,5.71,1,8,7,0,0.00,0,0,0,0
715,1,34.62,80.00,5.71,1,12,3,2,120.00,3,3,3,2
715,1,34.62,80.00,5.71,1,9,6,0,0.00,6,5,6,0
716,0,21.34,230.00,3.49,0,1,26,2,40.00,0,0,0,0
716,0,21.34,230.00,3.49,0,2,7,0,0.00,0,0,0,0
716,0,21.34,230.00,3.49,0,6,3,2,100.00,3,3,3,2
716,0,21.34,230.00,3.49,0,3,3,0,0.00,3,3,3,0
716,1,21.32,140.00,3.49,1,8,4,0,0.00,0,0,0,0
716,1,21.32,140.00,3.49,1,7,17,10,50.00,0,0,0,0
716,1,21.32,140.00,3.49,1,9,4,2,60.00,4,4,4,2
716,1,21.32,140.00,3.49,1,12,2,1,60.00,2,2,2,1
717,0,27.80,200.00,5.00,0,2,9,2,20.00,0,0,0,0
717,0,27.80,200.00,5.00,0,6,4,1,50.00,4,4,4,1
717,0,27.80,200.00,5.00,0,1,33,4,80.00,0,0,0,0
717,0,27.80,200.00,5.00,0,3,5,0,0.00,5,4,5,0
717,1,27.80,150.00,5.00,1,12,2,2,120.00,2,2,2,2
717,1,27.80,150.00,5.00,1,8,6,0,0.00,0,0,0,0
717,1,27.80,150.00,5.00,1,9,5,1,30.00,5,5,5,1
717,1,27.80,150.00,5.00,1,7,21,9,45.00,0,0,0,0
718,0,19.02,240.00,2.84,0,1,24,4,80.00,0,0,0,0
718,0,19.02,240.00,2.84,0,3,3,1,30.00,3,3,3,1
718,0,19.02,240.00,2.84,0,6,3,1,50.00,3,2,3,1
718,0,19.02,240.00,2.84,0,2,6,2,20.00,0,0,0,0
718,1,19.00,180.00,2.84,1,8,4,0,0.00,0,0,0,0
718,1,19.00,180.00,2.84,1,7,14,12,60.00,0,0,0,0
718,1,19.00,180.00,2.84,1,9,4,2,60.00,4,4,4,2
718,1,19.00,180.00,2.84,1,12,2,1,60.00,2,2,2,1
719,0,42.98,200.00,6.61,0,2,15,0,0.00,0,0,0,0
719,0,42.98,200.00,6.61,0,1,56,0,0.00,0,0,0,0
719,0,42.98,200.00,6.61,0,6,5,0,0.00,5,4,5,0
719,0,42.98,200.00,6.61,0,3,7,0,0.00,7,7,7,0
719,1,42.98,60.00,6.61,1,8,9,0,0.00,0,0,0,0
719,1,42.98,60.00,6.61,1,7,32,4,20.00,0,0,0,0
719,1,42.98,60.00,6.61,1,9,8,0,0.00,8,8,8,0
719,1,42.98,60.00,6.61,1,12,3,2,120.00,3,3,3,2
720,0,20.56,150.00,5.11,1,1,25,3,60.00,0,0,0,0
720,0,20.56,150.00,5.11,1,2,7,2,20.00,0,0,0,0
720,0,20.56,150.00,5.11,1,3,4,1,30.00,4,4,4,1
720,0,20.56,150.00,5.11,1,6,3,1,50.00,3,3,3,1
720,1,20.56,210.00,5.11,0,7,14,6,30.00,0,0,0,0
720,1,20.56,210.00,5.11,0,9,4,0,0.00,4,4,4,0
720,1,20.56,210.00,5.11,0,8,4,0,0.00,0,0,0,0
720,1,20.56,210.00,5.11,0,12,2,2,120.00,2,2,2,2
721,0,18.84,210.00,2.65,0,2,7,1,10.00,0,0,0,0
721,0,18.84,210.00,2.65,0,1,24,3,60.00,0,0,0,0
721,0,18.84,210.00,2.65,0,6,2,1,50.00,2,2,2,1
721,0,18.84,210.00,2.65,0,3,3,0,0.00,3,3,3,0
721,1,18.82,120.00,2.65,1,7,14,12,60.00,0,0,0,0
721,1,18.82,120.00,2.65,1,8,4,0,0.00,0,0,0,0
721,1,18.82,120.00,2.65,1,9,4,1,30.00,4,4,4,1
721,1,18.82,120.00,2.65,1,12,2,1,60.00,2,2,2,1
722,0,31.02,135.00,5.70,1,2,11,2,20.00,0,0,0,0
722,0,31.02,135.00,5.70,1,1,37,3,60.00,0,0,0,0
722,0,31.02,135.00,5.70,1,3,6,0,0.00,6,5,6,0
722,0,31.02,135.00,5.70,1,6,4,2,100.00,4,4,4,2
722,1,31.02,200.00,5.70,0,8,6,0,0.00,0,0,0,0
722,1,31.02,200.00,5.70,0,7,24,3,15.00,0,0,0,0
722,1,31.02,200.00,5.70,0,12,3,2,120.00,3,2,3,2
722,1,31.02,200.00,5.70,0,9,5,0,0.00,5,5,5,0
723,0,19.10,200.00,4.12,0,2,6,1,10.00,0,0,0,0
723,0,19.10,200.00,4.12,0,1,22,2,40.00,0,0,0,0
723,0,19.10,200.00,4.12,0,6,3,1,50.00,3,2,3,1
723,0,19.10,200.00,4.12,0,3,3,1,30.00,3,3,3,1
723,1,19.10,130.00,4.12,1,7,13,9,45.00,0,0,0,0
723,1,19.10,130.00,4.12,1,8,4,0,0.00,0,0,0,0
723,1,19.10,130.00,4.12,1,9,4,1,30.00,4,4,4,1
723,1,19.10,130.00,4.12,1,12,2,2,120.00,2,2,2,2
724,0,32.24,245.00,4.17,0,1,41,1,20.00,0,0,0,0
724,0,32.24,245.00,4.17,0,3,6,0,0.00,6,5,6,0
724,0,32.24,245.00,4.17,0,6,4,1,50.00,4,4,4,1
724,0,32.24,245.00,4.17,0,2,12,2,20.00,0,0,0,0
724,1,32.22,90.00,4.17,1,7,24,13,65.00,0,0,0,0
724,1,32.22,90.00,4.17,1,8,6,0,0.00,0,0,0,0
724,1,32.22,90.00,4.17,1,12,3,2,120.00,3,3,3,2
724,1,32.22,90.00,4.17,1,9,5,0,0.00,5,5,5,0
725,0,30.00,175.00,4.83,1,1,38,4,80.00,0,0,0,0
725,0,30.00,175.00,4.83,1,3,5,0,0.00,5,4,5,0
725,0,30.00,175.00,4.83,1,6,4,1,50.00,4,4,4,1
725,0,30.00,175.00,4.83,1,2,9,2,20.00,0,0,0,0
725,1,30.00,200.00,4.83,0,7,26,11,55.00,0,0,0,0
725,1,30.00,200.00,4.83,0,12,2,2,120.00,2,2,2,2
725,1,30.00,200.00,4.83,0,8,6,0,0.00,0,0,0,0
725,1,30.00,200.00,4.83,0,9,5,0,0.00,5,5,5,0
726,0,40.48,200.00,4.84,0,1,53,2,40.00,0,0,0,0
726,0,40.48,200.00,4.84,0,2,14,2,20.00,0,0,0,0
726,0,40.48,200.00,4.84,0,6,5,1,50.00,5,5,5,1
726,0,40.48,200.00,4.84,0,3,6,0,0.00,6,6,6,0
726,1,40.48,120.00,4.84,1,8,8,0,0.00,0,0,0,0
726,1,40.48,120.00,4.84,1,12,3,2,120.00,3,2,3,2
726,1,40.48,120.00,4.84,1,7,31,14,70.00,0,0,0,0
726,1,40.48,120.00,4.84,1,9,5,0,0.00,5,5,5,0
727,0,38.46,195.00,4.18,1,2,14,3,30.00,0,0,0,0
727,0,38.46,195.00,4.18,1,1,46,3,60.00,0,0,0,0
727,0,38.46,195.00,4.18,1,6,5,2,100.00,5,5,5,2
727,0,38.46,195.00,4.18,1,3,7,0,0.00,7,7,7,0
727,1,38.46,220.00,4.18,0,7,28,15,75.00,0,0,0,0
727,1,38.46,220.00,4.18,0,12,3,2,120.00,3,2,3,2
727,1,38.46,220.00,4.18,0,8,7,0,0.00,0,0,0,0
727,1,38.46,220.00,4.18,0,9,6,0,0.00,6,6,6,0
728,0,34.08,200.00,7.06,0,6,5,0,0.00,5,5,5,0
728,0,34.08,200.00,7.06,0,1,37,0,0.00,0,0,0,0
728,0,34.08,200.00,7.06,0,2,12,0,0.00,0,0,0,0
728,0,34.08,200.00,7.06,0,3,6,0,0.00,6,6,6,0
728,1,34.08,0.00,7.06,1,8,7,0,0.00,0,0,0,0
728,1,34.08,0.00,7.06,1,7,24,3,15.00,0,0,0,0
728,1,34.08,0.00,7.06,1,9,6,0,0.00,6,6,6,0
728,1,34.08,0.00,7.06,1,12,3,3,180.00,3,3,3,3
729,0,33.64,210.00,6.17,0,3,5,0,0.00,5,5,5,0
729,0,33.64,210.00,6.17,0,1,41,1,20.00,0,0,0,0
729,0,33.64,210.00,6.17,0,6,4,0,0.00,4,4,4,0
729,0,33.64,210.00,6.17,0,2,11,2,20.00,0,0,0,0
729,1,33.62,40.00,6.17,1,9,5,0,0.00,5,5,5,0
729,1,33.62,40.00,6.17,1,8,6,0,0.00,0,0,0,0
729,1,33.62,40.00,6.17,1,12,3,2,120.00,3,3,3,2
729,1,33.62,40.00,6.17,1,7,24,6,30.00,0,0,0,0
730,0,21.86,145.00,4.99,1,1,25,5,100.00,0,0,0,0
730,0,21.86,145.00,4.99,1,2,8,2,20.00,0,0,0,0
730,0,21.86,145.00,4.99,1,6,3,1,50.00,3,3,3,1
730,0,21.86,145.00,4.99,1,3,4,0,0.00,4,4,4,0
730,1,21.86,200.00,4.99,0,7,14,5,25.00,0,0,0,0
730,1,21.86,200.00,4.99,0,12,2,2,120.00,2,2,2,2
730,1,21.86,200.00,4.99,0,8,4,0,0.00,0,0,0,0
730,1,21.86,200.00,4.99,0,9,4,0,0.00,4,4,4,0
731,0,15.42,95.00,3.78,1,1,20,4,80.00,0,0,0,0
731,0,15.42,95.00,3.78,1,3,3,1,30.00,3,3,3,1
731,0,15.42,95.00,3.78,1,2,6,2,20.00,0,0,0,0
731,0,15.42,95.00,3.78,1,6,2,1,50.00,2,2,2,1
731,1,15.42,200.00,3.78,0,8,3,0,0.00,0,0,0,0
731,1,15.42,200.00,3.78,0,7,11,7,35.00,0,0,0,0
731,1,15.42,200.00,3.78,0,12,1,1,60.00,1,1,1,1
731,1,15.42,200.00,3.78,0,9,3,0,0.00,3,2,3,0
732,0,28.38,215.00,3.62,0,6,4,2,100.00,4,4,4,2
732,0,28.38,215.00,3.62,0,2,10,1,10.00,0,0,0,0
732,0,28.38,215.00,3.62,0,1,32,2,40.00,0,0,0,0
732,0,28.38,215.00,3.62,0,3,5,0,0.00,5,5,5,0
732,1,28.36,150.00,3.62,1,7,22,13,65.00,0,0,0,0
732,1,28.36,150.00,3.62,1,9,5,0,0.00,5,5,5,0
732,1,28.36,150.00,3.62,1,12,2,2,120.00,2,2,2,2
732,1,28.36,150.00,3.62,1,8,5,0,0.00,0,0,0,0
733,0,32.24,225.00,5.14,0,1,44,1,20.00,0,0,0,0
733,0,32.24,225.00,5.14,0,6,4,1,50.00,4,4,4,1
733,0,32.24,225.00,5.14,0,2,11,0,0.00,0,0,0,0
733,0,32.24,225.00,5.14,0,3,6,0,0.00,6,6,6,0
733,1,32.22,70.00,5.14,1,12,3,2,120.00,3,3,3,2
733,1,32.22,70.00,5.14,1,7,24,9,45.00,0,0,0,0
733,1,32.22,70.00,5.14,1,8,6,0,0.00,0,0,0,0
733,1,32.22,70.00,5.14,1,9,6,0,0.00,6,5,6,0
734,0,39.98,220.00,4.57,0,1,46,0,0.00,0,0,0,0
734,0,39.98,220.00,4.57,0,3,7,0,0.00,7,7,7,0
734,0,39.98,220.00,4.57,0,6,5,2,100.00,5,5,5,2
734,0,39.98,220.00,4.57,0,2,13,3,30.00,0,0,0,0
734,1,39.96,130.00,4.57,1,9,8,0,0.00,8,8,8,0
734,1,39.96,130.00,4.57,1,12,3,2,120.00,3,2,3,2
734,1,39.96,130.00,4.57,1,7,27,14,70.00,0,0,0,0
734,1,39.96,130.00,4.57,1,8,7,0,0.00,0,0,0,0
735,0,20.42,70.00,4.36,1,2,8,1,10.00,0,0,0,0
735,0,20.42,70.00,4.36,1,1,26,2,40.00,0,0,0,0
735,0,20.42,70.00,4.36,1,6,3,2,100.00,3,3,3,2
735,0,20.42,70.00,4.36,1,3,4,1,30.00,4,4,4,1
735,1,20.42,200.00,4.36,0,8,4,0,0.00,0,0,0,0
735,1,20.42,200.00,4.36,0,9,4,1,30.00,4,4,4,1
735,1,20.42,200.00,4.36,0,7,14,8,40.00,0,0,0,0
735,1,20.42,200.00,4.36,0,12,2,0,0.00,2,0,2,0
736,0,40.48,200.00,5.83,0,1,46,2,40.00,0,0,0,0
736,0,40.48,200.00,5.83,0,2,14,2,20.00,0,0,0,0
736,0,40.48,200.00,5.83,0,3,8,1,30.00,8,7,8,1
736,0,40.48,200.00,5.83,0,6,5,1,50.00,5,5,5,1
736,1,40.48,150.00,5.83,1,7,28,8,40.00,0,0,0,0
736,1,40.48,150.00,5.83,1,12,3,2,120.00,3,2,3,2
736,1,40.48,150.00,5.83,1,9,7,1,30.00,7,7,7,1
736,1,40.48,150.00,5.83,1,8,7,0,0.00,0,0,0,0
737,0,11.02,30.00,2.78,1,2,5,1,10.00,0,0,0,0
737,0,11.02,30.00,2.78,1,6,2,2,100.00,2,2,2,2
737,0,11.02,30.00,2.78,1,1,15,4,80.00,0,0,0,0
737,0,11.02,30.00,2.78,1,3,2,0,0.00,2,2,2,0
737,1,11.02,200.00,2.78,0,8,2,0,0.00,0,0,0,0
737,1,11.02,200.00,2.78,0,7,8,6,30.00,0,0,0,0
737,1,11.02,200.00,2.78,0,12,1,0,0.00,1,0,1,0
737,1,11.02,200.00,2.78,0,9,2,0,0.00,2,2,2,0
738,0,37.86,200.00,5.31,0,1,48,3,60.00,0,0,0,0
738,0,37.86,200.00,5.31,0,2,12,1,10.00,0,0,0,0
738,0,37.86,200.00,5.31,0,3,5,0,0.00,5,5,5,0
738,0,37.86,200.00,5.31,0,6,5,1,50.00,5,5,5,1
738,1,37.86,120.00,5.31,1,7,29,9,45.00,0,0,0,0
738,1,37.86,120.00,5.31,1,8,8,0,0.00,0,0,0,0
738,1,37.86,120.00,5.31,1,12,2,2,120.00,2,2,2,2
738,1,37.86,120.00,5.31,1,9,6,1,30.00,6,6,6,1
739,0,43.48,205.00,6.88,0,1,60,2,40.00,0,0,0,0
739,0,43.48,205.00,6.88,0,3,8,0,0.00,8,8,8,0
739,0,43.48,205.00,6.88,0,6,6,1,50.00,6,6,6,1
739,0,43.48,205.00,6.88,0,2,15,0,0.00,0,0,0,0
739,1,43.48,160.00,6.88,1,12,3,2,120.00,3,2,3,2
739,1,43.48,160.00,6.88,1,7,35,3,15.00,0,0,0,0
739,1,43.48,160.00,6.88,1,9,8,0,0.00,8,8,8,0
739,1,43.48,160.00,6.88,1,8,8,0,0.00,0,0,0,0
740,0,28.02,145.00,5.31,1,2,9,1,10.00,0,0,0,0
740,0,28.02,145.00,5.31,1,1,35,4,80.00,0,0,0,0
740,0,28.02,145.00,5.31,1,6,4,2,100.00,4,4,4,2
740,0,28.02,145.00,5.31,1,3,4,0,0.00,4,4,4,0
740,1,28.02,210.00,5.31,0,7,20,5,25.00,0,0,0,0
740,1,28.02,210.00,5.31,0,8,6,0,0.00,0,0,0,0
740,1,28.02,210.00,5.31,0,9,5,0,0.00,5,5,5,0
740,1,28.02,210.00,5.31,0,12,2,2,120.00,2,2,2,2
741,0,34.44,210.00,5.62,0,1,47,2,40.00,0,0,0,0
741,0,34.44,210.00,5.62,0,6,5,1,50.00,5,5,5,1
741,0,34.44,210.00,5.62,0,2,11,0,0.00,0,0,0,0
741,0,34.44,210.00,5.62,0,3,5,0,0.00,5,5,5,0
741,1,34.42,90.00,5.62,1,9,6,0,0.00,6,6,6,0
741,1,34.42,90.00,5.62,1,8,7,0,0.00,0,0,0,0
741,1,34.42,90.00,5.62,1,7,25,6,30.00,0,0,0,0
741,1,34.42,90.00,5.62,1,12,3,2,120.00,3,3,3,2
742,0,9.32,50.00,2.71,1,2,4,0,0.00,0,0,0,0
742,0,9.32,50.00,2.71,1,1,11,1,20.00,0,0,0,0
742,0,9.32,50.00,2.71,1,6,2,2,100.00,2,2,2,2
742,0,9.32,50.00,2.71,1,3,2,2,60.00,2,2,2,2
742,1,9.32,200.00,2.71,0,7,6,4,20.00,0,0,0,0
742,1,9.32,200.00,2.71,0,8,2,0,0.00,0,0,0,0
742,1,9.32,200.00,2.71,0,9,2,1,30.00,2,2,2,1
742,1,9.32,200.00,2.71,0,12,1,0,0.00,1,0,1,0
743,0,40.48,200.00,7.06,0,3,7,0,0.00,7,7,7,0
743,0,40.48,200.00,7.06,0,2,15,0,0.00,0,0,0,0
743,0,40.48,200.00,7.06,0,1,50,0,0.00,0,0,0,0
743,0,40.48,200.00,7.06,0,6,6,0,0.00,6,6,6,0
743,1,40.48,10.00,7.06,1,7,30,2,10.00,0,0,0,0
743,1,40.48,10.00,7.06,1,9,6,0,0.00,6,6,6,0
743,1,40.48,10.00,7.06,1,8,8,0,0.00,0,0,0,0
743,1,40.48,10.00,7.06,1,12,3,3,180.00,3,3,3,3
744,0,32.14,200.00,6.01,0,2,11,0,0.00,0,0,0,0
744,0,32.14,200.00,6.01,0,1,39,0,0.00,0,0,0,0
744,0,32.14,200.00,6.01,0,6,4,0,0.00,4,4,4,0
744,0,32.14,200.00,6.01,0,3,6,0,0.00,6,6,6,0
744,1,32.12,0.00,6.01,1,12,3,2,120.00,3,3,3,2
744,1,32.12,0.00,6.01,1,8,6,0,0.00,0,0,0,0
744,1,32.12,0.00,6.01,1,7,24,4,20.00,0,0,0,0
744,1,32.12,0.00,6.01,1,9,6,0,0.00,6,6,6,0
745,0,32.34,230.00,5.80,0,1,40,0,0.00,0,0,0,0
745,0,32.34,230.00,5.80,0,2,11,1,10.00,0,0,0,0
745,0,32.34,230.00,5.80,0,6,4,0,0.00,4,3,4,0
745,0,32.34,230.00,5.80,0,3,6,0,0.00,6,5,6,0
745,1,32.32,10.00,5.80,1,8,6,0,0.00,0,0,0,0
745,1,32.32,10.00,5.80,1,12,3,2,120.00,3,3,3,2
745,1,32.32,10.00,5.80,1,7,23,10,50.00,0,0,0,0
745,1,32.32,10.00,5.80,1,9,6,0,0.00,6,6,6,0
746,0,13.52,100.00,2.11,1,1,19,3,60.00,0,0,0,0
746,0,13.52,100.00,2.11,1,2,5,2,20.00,0,0,0,0
746,0,13.52,100.00,2.11,1,3,3,0,0.00,3,3,3,0
746,0,13.52,100.00,2.11,1,6,2,2,100.00,2,2,2,2
746,1,13.52,200.00,2.11,0,7,9,8,40.00,0,0,0,0
746,1,13.52,200.00,2.11,0,12,1,0,0.00,1,1,1,0
746,1,13.52,200.00,2.11,0,8,3,0,0.00,0,0,0,0
746,1,13.52,200.00,2.11,0,9,2,2,60.00,2,2,2,2
747,0,10.82,120.00,2.36,1,6,2,2,100.00,2,2,2,2
747,0,10.82,120.00,2.36,1,2,4,3,30.00,0,0,0,0
747,0,10.82,120.00,2.36,1,3,2,0,0.00,2,2,2,0
747,0,10.82,120.00,2.36,1,1,11,3,60.00,0,0,0,0
747,1,10.82,210.00,2.36,0,7,7,6,30.00,0,0,0,0
747,1,10.82,210.00,2.36,0,8,2,0,0.00,0,0,0,0
747,1,10.82,210.00,2.36,0,12,1,1,60.00,1,1,1,1
747,1,10.82,210.00,2.36,0,9,2,1,30.00,2,2,2,1
748,0,41.98,185.00,4.44,1,3,7,0,0.00,7,7,7,0
748,0,41.98,185.00,4.44,1,6,6,1,50.00,6,6,6,1
748,0,41.98,185.00,4.44,1,2,16,1,10.00,0,0,0,0
748,0,41.98,185.00,4.44,1,1,54,5,100.00,0,0,0,0
748,1,41.98,200.00,4.44,0,12,3,1,60.00,3,2,3,1
748,1,41.98,200.00,4.44,0,7,33,11,55.00,0,0,0,0
748,1,41.98,200.00,4.44,0,9,8,1,30.00,8,8,8,1
748,1,41.98,200.00,4.44,0,8,8,0,0.00,0,0,0,0
749,0,36.74,200.00,7.62,0,2,12,0,0.00,0,0,0,0
749,0,36.74,200.00,7.62,0,1,42,0,0.00,0,0,0,0
749,0,36.74,200.00,7.62,0,3,6,0,0.00,6,6,6,0
749,0,36.74,200.00,7.62,0,6,5,0,0.00,5,3,5,0
749,1,36.74,0.00,7.62,1,7,28,3,15.00,0,0,0,0
749,1,36.74,0.00,7.62,1,8,7,0,0.00,0,0,0,0
749,1,36.74,0.00,7.62,1,12,3,3,180.00,3,3,3,3
749,1,36.74,0.00,7.62,1,9,6,0,0.00,6,6,6,0
750,0,25.66,120.00,5.51,1,1,28,3,60.00,0,0,0,0
750,0,25.66,120.00,5.51,1,2,9,1,10.00,0,0,0,0
750,0,25.66,120.00,5.51,1,6,4,1,50.00,4,4,4,1
750,0,25.66,120.00,5.51,1,3,5,1,30.00,5,5,5,1
750,1,25.66,200.00,5.51,0,7,19,6,30.00,0,0,0,0
750,1,25.66,200.00,5.51,0,8,5,0,0.00,0,0,0,0
750,1,25.66,200.00,5.51,0,9,5,1,30.00,5,5,5,1
750,1,25.66,200.00,5.51,0,12,2,1,60.00,2,1,2,1
751,0,9.02,80.00,3.39,1,1,12,2,40.00,0,0,0,0
751,0,9.02,80.00,3.39,1,6,2,2,100.00,2,2,2,2
